id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id
ODR00001373,CUST_00395,2024-07-29,P757318,1.642240356791758,1.0,3.284480713583516,0.0,3.284480713583516,1,1,1,1
ODR00001374,CUST_01525,2024-07-07,P174232,1.1197093341761988,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,0,1
ODR00001375,CUST_01350,2024-07-20,P353340,0.5318619337336944,4.0,3.7230335361358606,0.0,3.7230335361358606,1,1,1,1
ODR00001376,CUST_01924,2024-07-21,P545776,1.4182984899565183,1.0,1.4182984899565183,0.0,1.4182984899565183,1,1,1,1
ODR00001377,CUST_03806,2024-07-25,P162593,1.0637238674673888,1.0,1.0637238674673888,0.0,1.0637238674673888,1,1,1,1
ODR00001378,CUST_03006,2024-07-16,P658321,1.3063275565388983,1.0,2.612655113077797,0.0,2.612655113077797,1,1,1,1
ODR00001379,CUST_03960,2024-07-16,P658321,1.3063275565388983,1.0,2.612655113077797,0.0,2.612655113077797,1,1,1,1
ODR00001380,CUST_03032,2024-07-26,P162593,1.0637238674673888,1.0,1.0637238674673888,0.0,1.0637238674673888,1,1,1,11
ODR00001381,CUST_01284,2024-07-07,P174232,1.1197093341761988,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,0,1
ODR00001382,CUST_02369,2024-07-11,P481307,1.0767871430327778,2.0,4.307148572131111,0.0,4.307148572131111,1,1,1,1
ODR00001383,CUST_00712,2024-07-29,P757318,1.642240356791758,1.0,3.284480713583516,0.0,3.284480713583516,1,1,1,1
ODR00001384,CUST_03608,2024-07-26,P162593,1.0637238674673888,1.0,1.0637238674673888,0.0,1.0637238674673888,1,1,1,11
ODR00001385,CUST_00161,2024-07-15,P568444,0.5971783115606393,6.0,5.971783115606393,0.0,5.971783115606393,1,1,0,1
ODR00001386,CUST_02734,2024-07-17,P982769,0.5598546670880994,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,1,1
ODR00001387,CUST_02734,2024-07-07,P174232,1.1197093341761988,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,0,1
ODR00001388,CUST_03168,2024-07-27,P840720,2.612655113077797,3.0,13.063275565388984,0.0,13.063275565388984,1,1,0,1
ODR00001389,CUST_03722,2024-07-26,P162593,1.0637238674673888,1.0,1.0637238674673888,0.0,1.0637238674673888,1,1,1,11
ODR00001390,CUST_02202,2024-07-31,P944816,0.3918982669616696,4.0,2.351389601770017,0.0,2.351389601770017,1,1,1,1
ODR00001391,CUST_03421,2024-07-28,P574545,1.9128367792176728,1.0,3.8256735584353456,0.0,3.8256735584353456,1,1,1,1
ODR00001392,CUST_00245,2024-07-27,P840720,2.612655113077797,3.0,13.063275565388984,0.0,13.063275565388984,1,0,0,1
ODR00001393,CUST_02559,2024-07-07,P174232,1.1197093341761988,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,0,1
ODR00001394,CUST_03388,2024-07-13,P386885,1.2223493564756835,6.0,13.44584292123252,0.0,13.44584292123252,1,1,0,8
ODR00001395,CUST_03689,2024-07-31,P944816,0.3918982669616696,4.0,2.351389601770017,0.0,2.351389601770017,1,1,1,1
ODR00001396,CUST_02556,2024-07-17,P982769,0.5598546670880994,1.0,1.1197093341761988,0.0,1.1197093341761988,1,1,1,1
ODR00001397,CUST_01770,2024-07-31,P944816,0.3918982669616696,4.0,2.351389601770017,0.0,2.351389601770017,1,1,1,1
ODR00001398,CUST_01173,2024-07-30,P162593,1.0637238674673888,1.0,1.0637238674673888,0.0,1.0637238674673888,1,1,1,1
ODR00001399,CUST_02505,2024-07-09,P574545,1.9128367792176728,1.0,1.9128367792176728,0.0,1.9128367792176728,1,1,1,1
ODR00001400,CUST_03844,2024-07-19,P787888,1.5116076011378683,1.0,1.5116076011378683,0.0,1.5116076011378683,1,1,1,1
ODR00001401,CUST_03738,2024-07-15,P792114,2.379382335124422,1.0,2.379382335124422,0.0,2.379382335124422,1,0,1,1
ODR00001402,CUST_00466,2024-07-08,P787888,1.4929457789015983,1.0,1.4929457789015983,0.0,1.4929457789015983,1,1,1,1
ODR00001403,CUST_02232,2024-07-20,P792114,2.379382335124422,1.0,2.379382335124422,0.0,2.379382335124422,1,1,0,1
ODR00001404,CUST_02004,2024-07-19,P787888,1.5116076011378683,1.0,1.5116076011378683,0.0,1.5116076011378683,1,1,1,1
ODR00001405,CUST_01549,2024-07-09,P966870,0.5579884848644724,1.0,0.5579884848644724,0.0,0.5579884848644724,1,1,1,1
ODR00001406,CUST_00114,2024-07-12,P321633,3.732364447253996,1.0,3.732364447253996,0.0,3.732364447253996,1,1,1,1
ODR00001407,CUST_01968,2024-07-19,P787888,1.5116076011378683,1.0,1.5116076011378683,0.0,1.5116076011378683,1,1,1,1
ODR00001408,CUST_01852,2024-07-08,P787888,1.4929457789015983,1.0,1.4929457789015983,0.0,1.4929457789015983,1,1,1,1
ODR00001409,CUST_02986,2024-07-20,P792114,2.379382335124422,1.0,2.379382335124422,0.0,2.379382335124422,1,1,0,1
ODR00001410,CUST_01541,2024-07-15,P792114,2.379382335124422,1.0,2.379382335124422,0.0,2.379382335124422,1,1,1,1
ODR00001411,CUST_02150,2024-07-08,P787888,1.4929457789015983,1.0,1.4929457789015983,0.0,1.4929457789015983,1,1,1,1
ODR00001412,CUST_00581,2024-07-22,P545689,12.682574391769078,1.0,12.682574391769078,0.0,12.682574391769078,1,1,1,1
ODR00001413,CUST_00036,2024-07-15,P673102,7.044837894191917,1.0,7.044837894191917,0.0,7.044837894191917,1,1,1,1
ODR00001414,CUST_03483,2024-07-13,P139004,7.929408268191114,1.0,7.929408268191114,0.0,7.929408268191114,1,1,0,1
ODR00001415,CUST_01939,2024-07-29,P575883,10.271466958842996,1.0,10.271466958842996,0.0,10.271466958842996,1,1,0,1
ODR00001416,CUST_03274,2024-07-26,P443595,11.501281044213188,1.0,11.501281044213188,0.0,11.501281044213188,1,0,1,9
ODR00001417,CUST_01543,2024-07-17,P507033,2.146109557171048,2.0,6.438328671513142,0.0,6.438328671513142,1,1,0,1
ODR00001418,CUST_00988,2024-07-22,P545689,12.682574391769078,1.0,12.682574391769078,0.0,12.682574391769078,1,1,1,1
ODR00001419,CUST_03308,2024-07-23,P147289,7.860359525916915,1.0,7.860359525916915,0.0,7.860359525916915,1,1,1,1
ODR00001420,CUST_00929,2024-07-31,P124587,5.988578755619036,1.0,5.988578755619036,0.0,5.988578755619036,1,1,0,3
ODR00001421,CUST_01373,2024-07-29,P575883,10.271466958842996,1.0,10.271466958842996,0.0,10.271466958842996,1,1,0,1
ODR00001422,CUST_01575,2024-07-29,P575883,10.271466958842996,1.0,10.271466958842996,0.0,10.271466958842996,1,1,0,1
ODR00001423,CUST_00745,2024-07-11,P504560,4.478837336704795,1.0,4.478837336704795,0.0,4.478837336704795,1,1,0,1
ODR00001424,CUST_02471,2024-07-17,P507033,2.146109557171048,2.0,6.438328671513142,0.0,6.438328671513142,1,1,0,1
ODR00001425,CUST_02103,2024-07-20,P819909,27.61949690967957,1.0,27.61949690967957,0.0,27.61949690967957,1,1,0,9
ODR00001426,CUST_00869,2024-07-26,P443595,11.501281044213188,1.0,11.501281044213188,0.0,11.501281044213188,1,1,1,9
ODR00001427,CUST_00313,2024-07-11,P504560,4.478837336704795,1.0,4.478837336704795,0.0,4.478837336704795,1,1,0,1
ODR00001428,CUST_00505,2024-07-28,P594703,30.232152022757365,1.0,30.232152022757365,0.0,30.232152022757365,1,1,1,1
ODR00001429,CUST_00875,2024-07-10,P231554,5.988578755619036,1.0,5.988578755619036,0.0,5.988578755619036,1,1,1,1
ODR00001430,CUST_03488,2024-07-17,P507033,2.146109557171048,2.0,6.438328671513142,0.0,6.438328671513142,1,1,0,1
ODR00001431,CUST_01395,2024-07-25,P594703,30.232152022757365,1.0,30.232152022757365,0.0,30.232152022757365,1,1,0,1
ODR00001432,CUST_02588,2024-07-11,P504560,4.478837336704795,1.0,4.478837336704795,0.0,4.478837336704795,1,1,0,1
ODR00001433,CUST_01344,2024-07-24,P324294,10.053123638678638,1.0,10.053123638678638,0.0,10.053123638678638,1,1,1,1
ODR00001434,CUST_02663,2024-07-16,P797760,12.783348231844936,1.0,12.783348231844936,0.0,12.783348231844936,1,1,1,1
ODR00001435,CUST_01391,2024-07-25,P594703,30.232152022757365,1.0,30.232152022757365,0.0,30.232152022757365,1,1,0,1
ODR00001436,CUST_00443,2024-07-17,P507033,2.146109557171048,2.0,6.438328671513142,0.0,6.438328671513142,1,1,0,1
ODR00001437,CUST_01267,2024-07-12,P661017,31.613126868241345,1.0,31.613126868241345,0.0,31.613126868241345,1,1,0,1
ODR00001438,CUST_03326,2024-07-24,P324294,10.053123638678638,1.0,10.053123638678638,0.0,10.053123638678638,1,1,1,1
ODR00001439,CUST_03844,2024-07-10,P231554,5.988578755619036,1.0,5.988578755619036,0.0,5.988578755619036,1,1,1,1
ODR00001440,CUST_03189,2024-07-24,P324294,10.053123638678638,1.0,10.053123638678638,0.0,10.053123638678638,1,1,1,1
ODR00001441,CUST_03626,2024-07-07,P302311,1.4910795966779713,1.0,1.4910795966779713,0.0,1.4910795966779713,1,1,1,1
ODR00001442,CUST_02413,2024-07-08,P147289,7.860359525916915,1.0,7.860359525916915,0.0,7.860359525916915,1,1,1,1
ODR00001443,CUST_03487,2024-07-14,P203618,10.445021905640306,1.0,10.445021905640306,0.0,10.445021905640306,1,1,1,1
ODR00001444,CUST_02842,2024-07-19,P150168,7.929408268191114,1.0,7.929408268191114,0.0,7.929408268191114,1,1,0,1
ODR00001445,CUST_02545,2024-08-16,P277750,116.63638897668736,1.0,116.63638897668736,0.0,116.63638897668736,1,1,0,12
ODR00001446,CUST_00328,2024-08-08,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,1,1
ODR00001447,CUST_02862,2024-08-30,P432163,68.86212405183622,1.0,68.86212405183622,0.0,68.86212405183622,1,1,1,10
ODR00001448,CUST_01368,2024-08-28,P623453,97.36805751773862,1.0,97.36805751773862,0.0,97.36805751773862,1,1,1,1
ODR00001449,CUST_01758,2024-08-31,P923197,110.10475119399288,1.0,110.10475119399288,0.0,110.10475119399288,1,1,0,1
ODR00001450,CUST_02583,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,0,1
ODR00001451,CUST_03775,2024-08-16,P277750,116.63638897668736,1.0,116.63638897668736,0.0,116.63638897668736,1,1,0,12
ODR00001452,CUST_03732,2024-08-12,P403179,50.36825821569267,1.0,50.36825821569267,0.0,50.36825821569267,1,1,0,1
ODR00001453,CUST_02354,2024-08-27,P525763,32.09833424638436,1.0,32.09833424638436,0.0,32.09833424638436,1,1,1,1
ODR00001454,CUST_00695,2024-08-28,P623453,97.36805751773862,1.0,97.36805751773862,0.0,97.36805751773862,1,1,1,1
ODR00001455,CUST_02372,2024-08-28,P623453,97.36805751773862,1.0,97.36805751773862,0.0,97.36805751773862,1,1,1,1
ODR00001456,CUST_01371,2024-08-19,P757616,15.461319722749677,1.0,15.461319722749677,0.0,15.461319722749677,1,1,1,1
ODR00001457,CUST_03704,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,0,1
ODR00001458,CUST_03095,2024-08-29,P616714,135.67144765768273,1.0,135.67144765768273,0.0,135.67144765768273,1,1,0,9
ODR00001459,CUST_00778,2024-08-31,P923197,110.10475119399288,1.0,110.10475119399288,0.0,110.10475119399288,1,1,0,1
ODR00001460,CUST_00956,2024-08-19,P757616,15.461319722749677,1.0,15.461319722749677,0.0,15.461319722749677,1,1,1,1
ODR00001461,CUST_00159,2024-08-23,P394310,108.1993791436697,1.0,216.3987582873394,0.0,216.3987582873394,1,1,0,8
ODR00001462,CUST_02939,2024-08-15,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,1,1
ODR00001463,CUST_00437,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,0,1
ODR00001464,CUST_01749,2024-08-07,P387024,81.88620979052904,2.0,245.65862937158712,0.0,245.65862937158712,1,1,0,9
ODR00001465,CUST_02271,2024-08-19,P757616,15.461319722749677,1.0,15.461319722749677,0.0,15.461319722749677,1,1,1,1
ODR00001466,CUST_03773,2024-08-17,P618516,90.6964560682721,1.0,90.6964560682721,0.0,90.6964560682721,1,1,1,1
ODR00001467,CUST_02853,2024-08-25,P396546,133.5813235672205,1.0,133.5813235672205,0.0,133.5813235672205,1,1,1,1
ODR00001468,CUST_03026,2024-08-07,P387024,81.88620979052904,2.0,245.65862937158712,0.0,245.65862937158712,1,1,0,9
ODR00001469,CUST_03016,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,0,1
ODR00001470,CUST_00232,2024-08-22,P451876,125.0715326274814,1.0,250.1430652549628,0.0,250.1430652549628,1,0,0,8
ODR00001471,CUST_03213,2024-08-17,P618516,90.6964560682721,1.0,90.6964560682721,0.0,90.6964560682721,1,1,1,1
ODR00001472,CUST_00277,2024-08-15,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,1,1
ODR00001473,CUST_01012,2024-08-17,P618516,90.6964560682721,1.0,90.6964560682721,0.0,90.6964560682721,1,1,1,1
ODR00001474,CUST_03836,2024-08-24,P811297,8.11789267277744,1.0,8.11789267277744,0.0,8.11789267277744,1,1,0,1
ODR00001475,CUST_02321,2024-08-13,P459124,63.23558464760082,1.0,63.23558464760082,0.0,63.23558464760082,1,0,0,1
ODR00001476,CUST_03486,2024-08-21,P394310,108.1993791436697,1.0,108.1993791436697,0.0,108.1993791436697,1,1,0,9
ODR00001477,CUST_03644,2024-08-09,P504630,64.52325038190345,1.0,64.52325038190345,0.0,64.52325038190345,1,1,0,8
ODR00001478,CUST_03487,2024-08-30,P432163,68.86212405183622,1.0,68.86212405183622,0.0,68.86212405183622,1,1,1,10
ODR00001479,CUST_00061,2024-08-30,P432163,68.86212405183622,1.0,68.86212405183622,0.0,68.86212405183622,1,1,1,10
ODR00001480,CUST_01711,2024-08-12,P403179,50.36825821569267,1.0,50.36825821569267,0.0,50.36825821569267,1,1,0,1
ODR00001481,CUST_00942,2024-08-17,P618516,90.6964560682721,1.0,90.6964560682721,0.0,90.6964560682721,1,1,1,1
ODR00001482,CUST_00633,2024-08-27,P525763,32.09833424638436,1.0,32.09833424638436,0.0,32.09833424638436,1,1,1,1
ODR00001483,CUST_02531,2024-08-08,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,1,1
ODR00001484,CUST_02662,2024-08-24,P811297,8.11789267277744,1.0,8.11789267277744,0.0,8.11789267277744,1,1,0,1
ODR00001485,CUST_01965,2024-08-23,P394310,108.1993791436697,1.0,216.3987582873394,0.0,216.3987582873394,1,1,0,8
ODR00001486,CUST_01027,2024-08-18,P396546,133.5813235672205,1.0,133.5813235672205,0.0,133.5813235672205,1,1,0,1
ODR00001487,CUST_03922,2024-08-12,P403179,50.36825821569267,1.0,50.36825821569267,0.0,50.36825821569267,1,0,0,1
ODR00001488,CUST_01987,2024-08-16,P277750,116.63638897668736,1.0,116.63638897668736,0.0,116.63638897668736,1,1,0,12
ODR00001489,CUST_01320,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,0,0,1
ODR00001490,CUST_03748,2024-08-11,P766982,109.19032190441564,1.0,109.19032190441564,0.0,109.19032190441564,1,1,0,4
ODR00001491,CUST_02928,2024-08-16,P277750,116.63638897668736,1.0,116.63638897668736,0.0,116.63638897668736,1,1,0,12
ODR00001492,CUST_00922,2024-08-26,P858785,60.44750840550208,1.0,60.44750840550208,0.0,60.44750840550208,1,1,0,12
ODR00001493,CUST_01756,2024-08-29,P616714,135.67144765768273,1.0,135.67144765768273,0.0,135.67144765768273,1,1,0,9
ODR00001494,CUST_03098,2024-08-24,P811297,8.11789267277744,1.0,8.11789267277744,0.0,8.11789267277744,1,1,0,1
ODR00001495,CUST_02013,2024-08-20,P245350,69.42197871892432,1.0,69.42197871892432,0.0,69.42197871892432,1,1,1,1
ODR00001496,CUST_03312,2024-08-26,P858785,60.44750840550208,1.0,60.44750840550208,0.0,60.44750840550208,1,1,0,12
ODR00001497,CUST_01003,2024-08-11,P766982,109.19032190441564,1.0,109.19032190441564,0.0,109.19032190441564,1,1,0,4
ODR00001498,CUST_03647,2024-08-14,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,0,1
ODR00001499,CUST_02070,2024-08-07,P387024,81.88620979052904,2.0,245.65862937158712,0.0,245.65862937158712,1,1,0,9
ODR00001500,CUST_00929,2024-08-08,P682528,43.61081238393931,1.0,43.61081238393931,0.0,43.61081238393931,1,1,1,1
ODR00001501,CUST_01640,2024-08-30,P432163,68.86212405183622,1.0,68.86212405183622,0.0,68.86212405183622,1,1,1,10
ODR00001502,CUST_02920,2024-08-16,P277750,116.63638897668736,1.0,116.63638897668736,0.0,116.63638897668736,1,1,0,12
ODR00001503,CUST_01517,2024-08-17,P618516,90.6964560682721,1.0,90.6964560682721,0.0,90.6964560682721,1,1,1,1
ODR00001504,CUST_00664,2024-08-31,P923197,110.10475119399288,1.0,110.10475119399288,0.0,110.10475119399288,1,1,0,1
ODR00001505,CUST_03063,2024-08-21,P470236,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,1,1
ODR00001506,CUST_02824,2024-08-08,P994608,4.669187923514749,1.0,4.669187923514749,0.0,4.669187923514749,1,1,0,1
ODR00001507,CUST_00884,2024-08-27,P768811,6.979521516364972,1.0,6.979521516364972,0.0,6.979521516364972,1,1,1,1
ODR00001508,CUST_00168,2024-08-19,P348472,11.570329786487386,1.0,11.570329786487386,0.0,11.570329786487386,1,1,1,8
ODR00001509,CUST_01881,2024-08-22,P202781,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,0,1,1
ODR00001510,CUST_00851,2024-08-25,P960015,4.366866403287175,1.0,4.366866403287175,0.0,4.366866403287175,1,1,0,10
ODR00001511,CUST_00102,2024-08-21,P470236,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,1,1
ODR00001512,CUST_00536,2024-08-15,P954492,4.68038501685651,1.0,4.68038501685651,0.0,4.68038501685651,1,1,0,1
ODR00001513,CUST_02841,2024-08-28,P245258,3.1706435979422696,1.0,3.1706435979422696,0.0,3.1706435979422696,1,1,0,1
ODR00001514,CUST_01483,2024-08-19,P348472,11.570329786487386,1.0,11.570329786487386,0.0,11.570329786487386,1,1,1,8
ODR00001515,CUST_03647,2024-08-19,P348472,11.570329786487386,1.0,11.570329786487386,0.0,11.570329786487386,1,1,1,8
ODR00001516,CUST_00019,2024-08-11,P523149,1.9259000547830616,1.0,1.9259000547830616,0.0,1.9259000547830616,1,1,1,1
ODR00001517,CUST_02543,2024-08-25,P960015,4.366866403287175,1.0,4.366866403287175,0.0,4.366866403287175,1,0,0,10
ODR00001518,CUST_01185,2024-08-12,P470236,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,0,1
ODR00001519,CUST_03101,2024-08-22,P202781,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,1,1
ODR00001520,CUST_02994,2024-08-11,P523149,1.9259000547830616,1.0,1.9259000547830616,0.0,1.9259000547830616,1,1,1,1
ODR00001521,CUST_01548,2024-08-09,P236646,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,1,1
ODR00001522,CUST_01664,2024-08-10,P375957,1.3063275565388983,2.0,3.918982669616696,0.0,3.918982669616696,1,1,0,4
ODR00001523,CUST_02320,2024-08-25,P960015,4.366866403287175,1.0,4.366866403287175,0.0,4.366866403287175,1,1,0,10
ODR00001524,CUST_01484,2024-08-13,P469054,23.32727779533748,1.0,23.32727779533748,0.0,23.32727779533748,1,1,1,1
ODR00001525,CUST_00724,2024-08-11,P523149,1.9259000547830616,1.0,1.9259000547830616,0.0,1.9259000547830616,1,1,1,1
ODR00001526,CUST_03288,2024-08-23,P585010,11.55540032869837,1.0,11.55540032869837,0.0,11.55540032869837,1,1,0,8
ODR00001527,CUST_00279,2024-08-18,P202781,12.876657343026285,1.0,12.876657343026285,0.0,12.876657343026285,1,1,0,9
ODR00001528,CUST_03747,2024-08-13,P469054,23.32727779533748,1.0,23.32727779533748,0.0,23.32727779533748,1,1,1,1
ODR00001529,CUST_02268,2024-08-25,P960015,4.366866403287175,1.0,4.366866403287175,0.0,4.366866403287175,1,1,0,10
ODR00001530,CUST_02661,2024-08-17,P293870,35.468659342254725,1.0,35.468659342254725,0.0,35.468659342254725,1,0,0,1
ODR00001531,CUST_01662,2024-08-23,P585010,11.55540032869837,1.0,11.55540032869837,0.0,11.55540032869837,1,1,0,8
ODR00001532,CUST_03478,2024-08-10,P375957,1.3063275565388983,2.0,3.918982669616696,0.0,3.918982669616696,1,1,0,4
ODR00001533,CUST_01853,2024-08-23,P585010,11.55540032869837,1.0,11.55540032869837,0.0,11.55540032869837,1,1,0,8
ODR00001534,CUST_01674,2024-08-07,P476150,1.4182984899565183,1.0,1.4182984899565183,0.0,1.4182984899565183,1,1,1,1
ODR00001535,CUST_01768,2024-08-20,P433571,4.852073781430194,1.0,4.852073781430194,0.0,4.852073781430194,1,1,1,1
ODR00001536,CUST_02100,2024-08-16,P487968,12.690039120663586,1.0,12.690039120663586,0.0,12.690039120663586,1,1,0,1
ODR00001537,CUST_00475,2024-08-31,P826609,6.979521516364972,1.0,6.979521516364972,0.0,6.979521516364972,1,1,0,1
ODR00001538,CUST_01969,2024-08-18,P552342,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,0,8
ODR00001539,CUST_02821,2024-08-29,P537639,1.0264002229948488,1.0,1.0264002229948488,0.0,1.0264002229948488,1,1,1,1
ODR00001540,CUST_00686,2024-08-08,P437509,3.277015984689008,1.0,3.277015984689008,0.0,3.277015984689008,1,1,1,1
ODR00001541,CUST_01200,2024-08-13,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001542,CUST_03082,2024-08-19,P912922,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,0,1
ODR00001543,CUST_01378,2024-08-30,P275061,0.923760200695364,1.0,0.923760200695364,0.0,0.923760200695364,1,1,1,1
ODR00001544,CUST_00248,2024-08-18,P552342,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,0,8
ODR00001545,CUST_03601,2024-08-28,P796552,1.2969966454207635,1.0,1.2969966454207635,0.0,1.2969966454207635,1,1,1,1
ODR00001546,CUST_03075,2024-08-13,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001547,CUST_01410,2024-08-13,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001548,CUST_01800,2024-08-30,P275061,0.923760200695364,1.0,0.923760200695364,0.0,0.923760200695364,1,1,1,1
ODR00001549,CUST_03409,2024-08-24,P489854,0.5598546670880994,5.0,5.038692003792894,0.0,5.038692003792894,1,1,1,1
ODR00001550,CUST_03439,2024-08-19,P912922,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,0,1
ODR00001551,CUST_00047,2024-08-12,P136050,5.971783115606393,1.0,5.971783115606393,0.0,5.971783115606393,1,1,1,1
ODR00001552,CUST_00512,2024-08-30,P275061,0.923760200695364,1.0,0.923760200695364,0.0,0.923760200695364,1,1,1,1
ODR00001553,CUST_02367,2024-08-10,P822412,2.2300877572342626,2.0,8.92035102893705,0.0,8.92035102893705,1,1,0,1
ODR00001554,CUST_03586,2024-08-14,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001555,CUST_03199,2024-08-17,P552342,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,1,1
ODR00001556,CUST_03754,2024-08-10,P822412,2.2300877572342626,2.0,8.92035102893705,0.0,8.92035102893705,1,1,0,1
ODR00001557,CUST_01697,2024-08-30,P275061,0.923760200695364,1.0,0.923760200695364,0.0,0.923760200695364,1,0,1,1
ODR00001558,CUST_02328,2024-08-31,P552342,3.545746224891296,9.0,53.18619337336944,0.0,53.18619337336944,1,1,0,1
ODR00001559,CUST_00365,2024-08-14,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001560,CUST_00124,2024-08-14,P437509,3.351663273634088,1.0,3.351663273634088,0.0,3.351663273634088,1,1,1,1
ODR00001561,CUST_00952,2024-08-09,P764124,1.5862548900829485,1.0,1.5862548900829485,0.0,1.5862548900829485,1,1,1,1
ODR00001562,CUST_01748,2024-08-27,P912922,3.545746224891296,1.0,3.545746224891296,0.0,3.545746224891296,1,1,1,1
ODR00001563,CUST_01344,2024-08-21,P553225,2.0434695348715626,1.0,2.0434695348715626,0.0,2.0434695348715626,1,1,1,1
ODR00001564,CUST_02281,2024-08-15,P544078,203.4119961931192,1.0,203.4119961931192,0.0,203.4119961931192,1,1,0,9
ODR00001565,CUST_00099,2024-08-07,P728204,4.917390159257139,1.0,4.917390159257139,0.0,4.917390159257139,1,1,1,1
ODR00001566,CUST_01063,2024-08-22,P246268,72.77924053922929,1.0,72.77924053922929,0.0,72.77924053922929,1,1,0,9
ODR00001567,CUST_02582,2024-08-12,P572907,119.96752424586155,1.0,119.96752424586155,0.0,119.96752424586155,1,1,0,4
ODR00001568,CUST_00515,2024-08-26,P640071,203.4119961931192,1.0,203.4119961931192,0.0,203.4119961931192,1,1,0,8
ODR00001569,CUST_00136,2024-08-18,P340301,3.286346895807143,1.0,3.286346895807143,0.0,3.286346895807143,1,1,1,1
ODR00001570,CUST_00432,2024-08-15,P544078,203.4119961931192,1.0,203.4119961931192,0.0,203.4119961931192,1,0,0,9
ODR00001571,CUST_00611,2024-08-20,P314259,2.566000557487122,1.0,5.132001114974244,0.0,5.132001114974244,1,1,0,1
ODR00001572,CUST_00168,2024-08-28,P314259,2.566000557487122,1.0,2.566000557487122,0.0,2.566000557487122,1,1,1,1
ODR00001573,CUST_01123,2024-08-12,P572907,119.96752424586155,1.0,119.96752424586155,0.0,119.96752424586155,1,1,0,4
ODR00001574,CUST_03509,2024-08-12,P572907,119.96752424586155,1.0,119.96752424586155,0.0,119.96752424586155,1,1,0,4
ODR00001575,CUST_01044,2024-08-13,P410879,2.3327277795337475,1.0,2.3327277795337475,0.0,2.3327277795337475,1,1,1,1
ODR00001576,CUST_01416,2024-08-18,P340301,3.286346895807143,1.0,3.286346895807143,0.0,3.286346895807143,1,0,1,1
ODR00001577,CUST_03926,2024-08-31,P393352,240.7375068478827,1.0,240.7375068478827,0.0,240.7375068478827,1,1,0,9
ODR00001578,CUST_02620,2024-08-26,P640071,203.4119961931192,1.0,203.4119961931192,0.0,203.4119961931192,1,0,0,8
ODR00001579,CUST_03252,2024-08-13,P410879,2.3327277795337475,1.0,2.3327277795337475,0.0,2.3327277795337475,1,1,1,1
ODR00001580,CUST_02387,2024-08-11,P473888,270.5964224259147,1.0,270.5964224259147,0.0,270.5964224259147,1,1,0,4
ODR00001581,CUST_02625,2024-08-23,P506488,3.247157069110976,1.0,3.247157069110976,0.0,3.247157069110976,1,1,1,1
ODR00001582,CUST_00604,2024-08-18,P340301,3.286346895807143,1.0,3.286346895807143,0.0,3.286346895807143,1,1,1,1
ODR00001583,CUST_01632,2024-08-16,P640071,203.4119961931192,1.0,406.8239923862383,0.0,406.8239923862383,1,1,0,12
ODR00001584,CUST_01715,2024-08-13,P410879,2.3327277795337475,1.0,2.3327277795337475,0.0,2.3327277795337475,1,1,1,1
