id,sku_name,base_price,cogs,category
P204602,Johnson Baby Lotion,17.15021463513211,13.033416649810952,Kids & Baby
P924655,Haier AC,71.28629476032769,43.48391199273268,Appliances
P437214,Nivea Face Wash,9.629500273915308,6.451391947078531,Beauty & Grooming
P748974,H&M Top,8.478065841937452,7.121351365360624,Women Fashion
P419592,Biba Kurti,33.59128002528596,27.54484962073449,Women Fashion
P713443,Generic Product,33.59128002528596,24.52163441845876,Others
P304734,Puma Sneakers,7.462862712284364,5.148796754986887,Men Fashion
P357859,Nike Air Max Shoes,66.80745742362289,40.08372798128429,Men Fashion
P697140,Classmate Notebook,66.67869085019264,48.67376475663936,School & Education
P779004,IKEA Dining Table,10.917166008217938,9.607106087231784,Home & Living
P343074,Yonex Racket,5.598546670880993,4.142924536451935,Health & Sports
P121025,Levi's Jeans,22.17957572780687,17.521584897633883,Men Fashion
P390965,IKEA Dining Table,65.59443897826534,43.29169522369909,Home & Living
P578899,Asus Vivobook,11.514344319778576,10.015799994206098,Computing
P718246,Generic Product,3.732364447253996,2.426036890715097,Others
P822284,LG Refrigerator,21.56560177623359,15.741247056293728,Appliances
P987831,Dell Inspiron Laptop,17.54211290209378,15.787901611884402,Computing
P505040,HP Pavilion,64.52325038190345,52.26243317267407,Computing
P443022,Classmate Notebook,64.47659582631277,38.68595749578767,School & Education
P334155,Dell Inspiron Laptop,7.108288089795235,5.969916933382766,Computing
P844361,LG Refrigerator,15.989449292036118,12.471695800499226,Appliances
P552342,Rich Dad Poor Dad,3.545746224891296,2.552937281921733,Books
P323454,Boat Earbuds,63.48751924779047,55.86789722872143,Entertainment
P984088,Luxury Chocolate Hamper,31.725097801658965,21.573066505128097,Soghaat
P210596,Dell Inspiron Laptop,33.59128002528596,22.5061576169416,Computing
P289415,Yonex Racket,63.4483294210943,48.220282476298,Health & Sports
P153922,Camlin Geometry Box,63.30090102542777,56.97081092288499,School & Education
P661017,Biba Kurti,31.613126868241345,20.86391726014984,Women Fashion
P115955,Levi's Jeans,31.426508645878645,24.82582212090995,Men Fashion
P505225,Nike Air Max Shoes,0.6158401337969093,0.3862997202907886,Men Fashion
P692763,Adidas T-Shirt,31.351861356933565,18.811116814160137,Men Fashion
P286419,Puma Sneakers,31.351861356933565,20.378709882006817,Men Fashion
P540895,Nike Air Max Shoes,31.21189769016154,22.78421876826202,Men Fashion
P744942,Boat Earbuds,31.109257667862053,25.82049724610314,Entertainment
P303710,Nivea Face Wash,16.79564001264298,13.940381210493674,Beauty & Grooming
P601772,Adidas T-Shirt,1.679564001264298,1.4108337610620103,Men Fashion
P201274,Milton Water Bottle,11.010475119399288,7.927542085967487,Home & Living
P864196,Adidas T-Shirt,15.396003344922732,10.622309216884872,Men Fashion
P146818,Haier AC,15.396003344922732,11.546069417580236,Appliances
P846112,Nike Air Max Shoes,30.792006689845465,22.47816488358719,Men Fashion
P820784,Loreal Shampoo,20.528004459896977,18.47520401390728,Beauty & Grooming
P519736,Puma Sneakers,33.253501042809475,22.610663821464705,Men Fashion
P417317,Generic Product,6.811565116238542,5.107740746067093,Others
P583069,H&M Top,20.434695348715625,13.486898930152314,Women Fashion
P611179,Atomic Habits,1.8568513125088628,1.3735101165894703,Books
P950957,Adidas T-Shirt,60.65092226787744,53.97932081841091,Men Fashion
P392053,Nike Air Max Shoes,0.7446067072271721,0.6624946893875843,Men Fashion
P463316,Levi's Jeans,60.65092226787744,44.27517325555053,Men Fashion
P253081,IKEA Dining Table,12.130184453575486,10.553260474610672,Home & Living
P621393,Zara Dress,10.053123638678638,6.031500946762457,Women Fashion
P176270,Zara Dress,11.303465728508726,7.45913034783711,Women Fashion
P505307,Dell Inspiron Laptop,30.11831490711612,25.60028774371516,Computing
P654166,Zara Dress,59.71783115606393,42.99683843236603,Women Fashion
P914543,H&M Top,14.929457789015984,10.152031296530868,Women Fashion
P747087,Generic Product,29.11057650635754,25.03483452995617,Mobiles & Tablets
P505636,Festival Gift Pack,1.698225823500568,1.1700962542141276,Soghaat
P998934,Dell Inspiron Laptop,3.0512079356301416,1.8307247613780848,Computing
P596467,Bose Soundbar,19.69941955260659,17.530915808752017,Entertainment
P194372,Zara Dress,14.742839566653284,10.90970127932343,Women Fashion
P760662,Haier AC,58.57012908853333,40.99815727086152,Appliances
P370891,Maggi Noodles,1.1383711564124688,0.819253996172252,Superstore
P433145,Loreal Shampoo,19.22167690335808,11.533006142014846,Beauty & Grooming
P919536,IKEA Dining Table,39.842990474436405,25.89701071727185,Home & Living
P722399,Cosco Football,28.38463162136664,24.409663485041133,Health & Sports
P326167,Fortune Oil,4.030953603034315,2.700365677588266,Superstore
P441981,Nivea Face Wash,13.996366677202484,12.036875342394136,Beauty & Grooming
P743730,Zara Dress,13.996366677202484,8.95767467340959,Women Fashion
P400640,Generic Product,11.197093341761986,9.517529340497688,Others
P405456,Milton Water Bottle,55.98546670880994,36.39055336072646,Home & Living
P578132,Yonex Racket,4.198910003160745,3.1482494112587456,Health & Sports
P399362,IKEA Dining Table,10.917166008217938,8.73373280657435,Home & Living
P656037,IKEA Dining Table,10.917166008217938,6.658538173901128,Home & Living
P679932,Bose Soundbar,54.30403652532201,45.61509209211471,Entertainment
P983938,Yonex Racket,13.809748454839784,8.28584907290387,Health & Sports
P279242,Asus Vivobook,9.14429289577229,6.035233311209711,Computing
P163740,LG Refrigerator,18.65995605404635,16.793773830419354,Appliances
P194864,H&M Top,27.20893682048163,22.31020848346076,Women Fashion
P630615,Atomic Habits,27.15295135377282,17.10542626176506,Books
P197519,Festival Gift Pack,0.7744656228052041,0.4646793736831224,Soghaat
P780656,H&M Top,27.05964224259147,18.671153147388114,Women Fashion
P951914,Puma Sneakers,27.05964224259147,22.188906638925005,Men Fashion
P519917,Zara Dress,27.05964224259147,21.91831021649909,Women Fashion
P907309,Adidas T-Shirt,27.05964224259147,20.83592452679543,Men Fashion
P582180,Zara Dress,27.05964224259147,17.047574612832626,Women Fashion
P844269,Haier AC,26.9028829358068,22.866330786101607,Appliances
P683449,IKEA Dining Table,53.74604804045754,40.84699651074773,Home & Living
P959132,LG Refrigerator,46.25332641259514,36.07703474715712,Appliances
P998024,Milton Water Bottle,27.43287868731687,18.380028720502303,Home & Living
P568444,Luxury Chocolate Hamper,0.5598546670880994,0.5038692003792894,Soghaat
P631722,LG Refrigerator,13.173380316582978,10.142700385412734,Appliances
P825553,Zara Dress,14.920126877897848,12.53141363165529,Women Fashion
P680396,Biba Kurti,8.73933135324523,6.903008045196265,Women Fashion
P837603,Puma Sneakers,13.063275565388984,8.88302738446451,Men Fashion
P694336,Loreal Shampoo,13.063275565388984,7.837965339233391,Beauty & Grooming
P351814,Yonex Racket,13.063275565388984,8.49112911750284,Health & Sports
P639318,Puma Sneakers,7.462862712284364,4.700913021316407,Men Fashion
P121144,H&M Top,6.512975960458222,5.73104560875851,Women Fashion
P274768,Festival Gift Pack,0.3079200668984546,0.1959491334808348,Soghaat
P512223,Biba Kurti,17.129686630672214,11.646843257656094,Women Fashion
P472870,Milton Water Bottle,25.66000557487122,20.783671424533875,Home & Living
P680265,Levi's Jeans,51.20804021632482,35.33242803992995,Men Fashion
P837041,LG Refrigerator,54.86389119241011,35.6608761112883,Appliances
P151006,LG Refrigerator,51.11473110514347,34.246309985779035,Appliances
P753586,Generic Product,11.197093341761986,7.054168805310052,Others
P356228,Biba Kurti,21.181168238166425,14.826817766716498,Women Fashion
P999157,Cosco Football,7.464728894507991,6.046430404551473,Health & Sports
P423636,Yonex Racket,12.690039120663586,9.263728558084418,Health & Sports
P734358,Puma Sneakers,25.33342368573649,22.799148226051035,Men Fashion
P731800,Levi's Jeans,12.018213520157866,9.252531464742656,Men Fashion
P803301,Dell Inspiron Laptop,12.802010054081205,8.703873890996318,Computing
P934275,Milton Water Bottle,25.19346001896448,17.13155281289584,Home & Living
P185032,IKEA Dining Table,25.19346001896448,22.42217941687838,Home & Living
P667073,Fortune Oil,0.0018661822236269,0.0,Superstore
P576253,Zara Dress,16.79564001264298,13.268555609987954,Women Fashion
P615309,Levi's Jeans,5.596680488657366,3.525218220431399,Men Fashion
P251714,Zara Dress,16.786309101524846,11.749483279955578,Women Fashion
P490466,Dell Inspiron Laptop,17.54211290209378,13.682848063633148,Computing
P437509,Harry Potter,3.277015984689008,2.2599466728122946,Books
P963185,Cosco Football,16.627683612516552,14.796958851138466,Health & Sports
P973241,Asus Vivobook,49.45382892611544,39.56306314089235,Computing
P794442,HP Pavilion,5.458583004108969,4.747567576907082,Computing
P652660,Biba Kurti,12.223493564756836,7.94433772598013,Women Fashion
P986099,Camlin Geometry Box,3.543880042667669,2.161039014960064,School & Education
P868339,Dell Inspiron Laptop,9.357037669265766,6.830226938474812,Computing
P139709,Haier AC,48.520737814301945,31.053272201153245,Appliances
P205994,Biba Kurti,24.260368907150973,16.254447167791152,Women Fashion
P258155,IKEA Dining Table,24.260368907150973,17.22486192407719,Home & Living
P368222,Levi's Jeans,12.130184453575486,9.825449407396144,Men Fashion
P501300,Levi's Jeans,48.33225340971562,30.448629160698097,Men Fashion
P250019,Adidas T-Shirt,16.09582167878286,11.588991608723656,Men Fashion
P692301,Biba Kurti,12.018213520157866,9.73400647843842,Women Fashion
P115727,LG Refrigerator,16.01184347871964,12.648983111743792,Appliances
P490699,H&M Top,11.943566231212786,9.077110335721718,Women Fashion
P697680,Milton Water Bottle,11.943566231212786,10.03259563421874,Home & Living
P730475,JBL Speaker,15.715120505162949,13.985169583860722,Entertainment
P313043,Loreal Shampoo,23.513896017700173,16.22458825221312,Beauty & Grooming
P130155,Cosco Football,24.35367801833232,14.612206810999393,Health & Sports
P678309,Levi's Jeans,11.542337053132982,8.425812739675896,Men Fashion
P159796,Whirlpool Washing Machine,23.32727779533748,14.229639455155858,Appliances
P402404,IKEA Dining Table,23.32727779533748,15.862548900829482,Home & Living
P469054,Nivea Face Wash,23.32727779533748,15.862548900829482,Beauty & Grooming
P939305,Cosco Football,46.65455559067495,30.32546113393872,Health & Sports
P757616,LG Refrigerator,15.461319722749677,10.976883839374002,Appliances
P645170,Milton Water Bottle,1.2130184453575483,0.7875288983705931,Home & Living
P348472,Loreal Shampoo,11.570329786487386,8.446340744135792,Beauty & Grooming
P574545,Luxury Chocolate Hamper,1.9128367792176728,1.4724177744417013,Soghaat
P564043,Generic Product,1.772873112445648,1.0637238674673888,Others
P224439,Milton Water Bottle,4.18957909204261,3.224762882427452,Home & Living
P928710,Dell Inspiron Laptop,45.72146447886145,27.43287868731687,Computing
P102776,Nike Air Max Shoes,45.71959829663782,32.00315895297938,Men Fashion
P452488,LG Refrigerator,25.47338735250852,18.850306640856303,Appliances
P213998,H&M Top,11.376246835230178,6.824628391803931,Women Fashion
P844813,Biba Kurti,15.116076011378684,9.674288647282356,Women Fashion
P212275,Cosco Football,5.365273892927619,4.023488874139807,Health & Sports
P462042,Zara Dress,11.29413481739059,8.13095594834283,Women Fashion
P727256,Zara Dress,14.929457789015984,12.391449964883266,Women Fashion
P229579,H&M Top,14.929457789015984,11.644977075432466,Women Fashion
P401585,Zara Dress,14.929457789015984,9.25626382918991,Women Fashion
P343443,Yonex Racket,8.95767467340959,7.345293232195863,Health & Sports
P484584,Levi's Jeans,44.788373367047946,36.27858242730884,Men Fashion
P519239,Pampers Diapers,44.78650718482432,40.30766984811952,Kids & Baby
P261639,Nike Air Max Shoes,14.927591606792356,10.150165114307242,Men Fashion
P470836,H&M Top,14.920126877897848,11.637512346537958,Women Fashion
P152703,Biba Kurti,14.920126877897848,11.786806924428118,Women Fashion
P149702,Biba Kurti,14.910795966779713,12.673243480650942,Women Fashion
P871942,Dell Inspiron Laptop,44.65774061139406,33.49237236743373,Computing
P302016,HP Pavilion,44.65774061139406,31.706435979422693,Computing
P515465,Asus Vivobook,6.438328671513142,4.893129790349988,Computing
P757318,Festival Gift Pack,2.0882579082386106,1.5228046944796303,Soghaat
P690407,Nivea Face Wash,1.5843887078593213,1.3772424810367243,Beauty & Grooming
P110969,Milton Water Bottle,11.010475119399288,7.927542085967487,Home & Living
P961919,Yonex Racket,7.464728894507991,4.702779203540034,Health & Sports
P625189,Festival Gift Pack,1.623578534555488,1.3137922854334063,Soghaat
P115324,Luxury Chocolate Hamper,2.705964224259147,1.9203015081121808,Soghaat
P242143,IKEA Dining Table,1.3044613743152715,0.7949936272651011,Home & Living
P409617,LG Refrigerator,21.75035381637266,15.224314580349048,Appliances
P162328,Nike Air Max Shoes,21.927641127617225,15.787901611884402,Men Fashion
P700907,Cosco Football,4.852073781430194,3.1538479579296266,Health & Sports
P616244,Puma Sneakers,8.80838009551943,5.725447062087629,Men Fashion
P188488,Whirlpool Washing Machine,21.46109557171048,16.31043263449996,Appliances
P121796,Generic Product,4.747567576907082,4.129861260886546,Others
P698028,Luxury Chocolate Hamper,1.2969966454207635,0.9330911118134988,Soghaat
P496204,Milton Water Bottle,1.698225823500568,1.1365049741888418,Home & Living
P557705,Milton Water Bottle,8.50979093973911,7.233322298778243,Home & Living
P405111,JBL Speaker,9.648162096151578,7.524446725664055,Entertainment
P756799,IKEA Dining Table,4.665455559067495,2.8925824466218466,Home & Living
P393350,Zara Dress,13.996366677202484,11.89691167562211,Women Fashion
P857748,Levi's Jeans,41.98910003160745,31.491825023705587,Men Fashion
P450890,Nike Air Max Shoes,13.996366677202484,12.17683900916616,Men Fashion
P195130,Biba Kurti,13.977704854966214,10.762272883656896,Women Fashion
P447878,Festival Gift Pack,0.7931274450414741,0.6419666849276873,Soghaat
P761917,Puma Sneakers,13.809748454839784,9.390628949291052,Men Fashion
P741997,Nivea Face Wash,10.35544515890621,8.076836663857646,Beauty & Grooming
P330997,Nike Air Max Shoes,20.621313571078325,17.734329671127362,Men Fashion
P458788,Asus Vivobook,13.74443207701284,11.131776963935042,Computing
P316230,Milton Water Bottle,2.9858915578031966,2.2095597527743656,Home & Living
P388555,JBL Speaker,10.264002229948488,7.184801560963942,Entertainment
P495740,Yonex Racket,41.98910003160745,26.45313301991269,Health & Sports
P114375,Zara Dress,7.464728894507991,4.926721070375274,Women Fashion
P369792,Whirlpool Washing Machine,41.05600891979395,35.71872776022074,Appliances
P158272,Nike Air Max Shoes,10.264002229948488,6.568961427167032,Men Fashion
P497269,Camlin Geometry Box,8.201870872840656,6.150936609074585,School & Education
P301191,HP Pavilion,20.378709882006817,15.487446273880456,Computing
P776371,Puma Sneakers,40.75741976401363,26.08362893963455,Men Fashion
P813711,JBL Speaker,20.34138623753428,14.64579809102468,Entertainment
P701618,Milton Water Bottle,42.455645587514205,37.78459148177583,Home & Living
P425645,Festival Gift Pack,2.2394186683523976,1.8587174947324896,Soghaat
P573715,Zara Dress,16.793773830419354,13.098733027637898,Women Fashion
P666317,Biba Kurti,13.42718109899625,8.726268077679842,Women Fashion
P151672,IKEA Dining Table,1.677697819040671,1.4929457789015983,Home & Living
P253776,Maggi Noodles,1.677697819040671,1.3081937387625255,Superstore
P504425,Nike Air Max Shoes,13.343202898933034,11.47515449308241,Men Fashion
P716922,IKEA Dining Table,8.00592173935982,5.84301654217613,Home & Living
P982769,Luxury Chocolate Hamper,0.5598546670880994,0.4758764670248844,Soghaat
P519866,JBL Speaker,3.1538479579296266,1.922167690335808,Entertainment
P353798,Milton Water Bottle,19.59491334808348,16.263778078909287,Home & Living
P439626,Levi's Jeans,19.59491334808348,16.655676345870955,Men Fashion
P788145,Bose Soundbar,13.063275565388984,9.797456674041738,Entertainment
P886999,Puma Sneakers,13.063275565388984,8.88302738446451,Men Fashion
P113625,Pampers Diapers,7.837965339233391,6.42713157817138,Kids & Baby
P673855,Adidas T-Shirt,13.063275565388984,10.711885963618968,Men Fashion
P775971,Biba Kurti,13.063275565388984,9.405558407080068,Women Fashion
P888526,Yonex Racket,7.837965339233391,7.054168805310052,Health & Sports
P920036,Nike Air Max Shoes,19.59304716585985,14.106471428396476,Men Fashion
P285945,Cosco Football,6.205055893559768,5.460449186332596,Health & Sports
P365619,Yonex Racket,7.826768245891629,7.04297171196829,Health & Sports
P962651,Biba Kurti,13.044613743152714,7.826768245891629,Women Fashion
P870886,LG Refrigerator,12.90465007638069,10.71001978139534,Appliances
P654537,LG Refrigerator,20.901240904622377,15.675930678466782,Appliances
P950527,HP Pavilion,20.901240904622377,15.466918269420558,Computing
P891517,H&M Top,12.969966454207634,10.764139065880524,Women Fashion
P293860,Yonex Racket,3.881659025144156,3.221030517980198,Health & Sports
P874899,Milton Water Bottle,19.398964214602643,12.025678249052374,Home & Living
P468366,Generic Product,3.8723281140260206,2.593993290841527,Others
P338156,Biba Kurti,12.876657343026285,11.460225035293394,Women Fashion
P708258,Dell Inspiron Laptop,7.707332583579501,6.858219671829217,Computing
P362060,IKEA Dining Table,4.290352932118468,2.659309668668472,Home & Living
P878123,Puma Sneakers,38.21008102876278,29.420362755479623,Men Fashion
P162593,Luxury Chocolate Hamper,1.0637238674673888,0.6475652315985683,Soghaat
P573156,Cosco Football,18.969742303168434,12.13951536469362,Health & Sports
P184427,Whirlpool Washing Machine,18.90442592534149,16.823632745997386,Appliances
P410642,Zara Dress,37.79019002844671,23.05108282624068,Women Fashion
P940945,H&M Top,12.596730009482236,8.817711006637564,Women Fashion
P452041,Generic Product,2.3327277795337475,1.608649076766472,Others
P591586,HP Pavilion,18.65995605404635,14.740973384429656,Computing
P379465,HP Pavilion,18.65995605404635,13.994500494978857,Computing
P528017,H&M Top,23.32727779533748,15.162730566969358,Women Fashion
P449985,Puma Sneakers,9.321580207016854,6.524173053799984,Men Fashion
P456808,Johnson Baby Lotion,37.13702625017726,30.823731787647123,Kids & Baby
P994010,Nike Air Max Shoes,12.361591049305234,9.022991051236534,Men Fashion
P718952,Generic Product,18.540520391734223,13.90492374824476,Others
P829337,Loreal Shampoo,12.316802675938186,9.730274113991166,Beauty & Grooming
P596008,Biba Kurti,12.314936493714558,11.08325622612074,Women Fashion
P100134,H&M Top,11.187762430643852,9.732140296214794,Women Fashion
P504512,Biba Kurti,18.38189490272593,12.499688533853632,Women Fashion
P891969,LG Refrigerator,36.70220579207216,22.754359852683987,Appliances
P609053,Nike Air Max Shoes,36.67048069427051,32.27002301095805,Men Fashion
P505099,Loreal Shampoo,9.14429289577229,6.766776742871494,Beauty & Grooming
P665332,Tata Salt,18.28858579154458,14.082211059489326,Superstore
P155072,Zara Dress,9.11256779797063,8.108561761659306,Women Fashion
P504861,JBL Speaker,12.130184453575486,10.310656785539162,Entertainment
P582225,Zara Dress,9.185348904692084,5.878474004425043,Women Fashion
P702734,H&M Top,12.130184453575486,9.097638340181614,Women Fashion
P459512,Levi's Jeans,12.130184453575486,8.855034651110104,Men Fashion
P234062,Zara Dress,9.097638340181614,6.639876351664858,Women Fashion
P420664,Cosco Football,7.464728894507991,5.523899381935913,Health & Sports
P672992,Milton Water Bottle,11.943566231212786,8.36049636184895,Home & Living
P656257,IKEA Dining Table,5.971783115606393,3.702505531675964,Home & Living
P598688,Nivea Face Wash,3.583069869363836,2.8664558954910686,Beauty & Grooming
P140828,Nike Air Max Shoes,11.868918942267706,9.495135153814164,Men Fashion
P237215,Biba Kurti,17.72873112445648,11.346387919652146,Women Fashion
P618464,Pampers Diapers,17.72873112445648,15.069421455788008,Kids & Baby
P580534,Cosco Football,5.038692003792894,3.426310562579168,Health & Sports
P271202,Maggi Noodles,1.3063275565388983,1.1626315253196198,Superstore
P101081,Nivea Face Wash,11.756948008850086,8.935280486726066,Beauty & Grooming
P936007,HP Pavilion,1.3063275565388983,1.1626315253196198,Computing
P297754,Boat Earbuds,17.63542201327513,11.639378528761586,Entertainment
P375491,Pampers Diapers,6.998183338601242,4.687849745751018,Kids & Baby
P996823,Zara Dress,8.73933135324523,6.990718609706734,Women Fashion
P517579,Pampers Diapers,0.9144292895772288,0.6307695915859253,Kids & Baby
P909783,Loreal Shampoo,11.588991608723656,9.73400647843842,Beauty & Grooming
P616077,JBL Speaker,11.570329786487386,8.67774733986554,Entertainment
P380707,Adidas T-Shirt,11.570329786487386,7.983527552676297,Men Fashion
P585010,Loreal Shampoo,11.55540032869837,9.937420340813764,Beauty & Grooming
P801755,Adidas T-Shirt,8.65908551762927,5.540695021948556,Men Fashion
P533392,Haier AC,17.316304853034914,11.94729859566004,Appliances
P165743,Nike Air Max Shoes,40.139713447993095,32.111397521949755,Men Fashion
P953841,IKEA Dining Table,6.934733142997924,5.477244826345239,Home & Living
P733199,Yonex Racket,6.438328671513142,4.055213971941466,Health & Sports
P248304,Nivea Face Wash,34.15113469237406,20.49068081542444,Beauty & Grooming
P216296,Haier AC,34.098881590112505,21.82313492309412,Appliances
P468142,Zara Dress,8.478065841937452,6.188260253547125,Women Fashion
P221875,Whirlpool Washing Machine,11.299733364061472,8.474333477490198,Appliances
P504363,Levi's Jeans,11.290402452943336,9.03232196235467,Men Fashion
P648324,IKEA Dining Table,16.888949123824332,13.679115699185894,Home & Living
P976431,JBL Speaker,16.926272768296872,13.878797197113984,Entertainment
P669452,Yonex Racket,4.476971154481168,3.402050193672017,Health & Sports
P500879,Yonex Racket,11.197093341761986,9.629500273915308,Health & Sports
P805830,Adidas T-Shirt,11.197093341761986,7.725994405815771,Men Fashion
P871784,Yonex Racket,5.598546670880993,3.6390553360726456,Health & Sports
P878609,Biba Kurti,33.59128002528596,24.52163441845876,Women Fashion
P982810,Levi's Jeans,11.197093341761986,9.29358747366245,Men Fashion
P432408,Zara Dress,8.39782000632149,7.390081605562911,Women Fashion
P859642,Nike Air Max Shoes,5.596680488657366,3.9171164873930686,Men Fashion
P619707,Bose Soundbar,16.776978190406712,12.749756951819649,Entertainment
P700081,Nivea Face Wash,1.3977704854966213,1.1588991608723658,Beauty & Grooming
P619306,JBL Speaker,11.178431519525716,6.929134596327043,Entertainment
P646108,Zara Dress,11.150438786171312,8.58443822868419,Women Fashion
P932773,Asus Vivobook,7.044837894191917,5.07228328381818,Computing
P680741,LG Refrigerator,10.264002229948488,7.800641694760851,Appliances
P488521,HP Pavilion,11.943566231212786,8.002189374912566,Computing
P578752,Biba Kurti,11.010475119399288,9.799322856265366,Women Fashion
P614325,Nike Air Max Shoes,33.029559175974235,26.092959850752685,Men Fashion
P468750,Haier AC,32.96984134481817,26.04443911293838,Appliances
P365336,Nike Air Max Shoes,8.21120178395879,6.076289320129505,Men Fashion
P795879,Nike Air Max Shoes,32.75149802465381,21.94257058540624,Men Fashion
P867309,Nike Air Max Shoes,32.75149802465381,26.20119841972305,Men Fashion
P657840,Johnson Baby Lotion,0.2052800445989697,0.1306327556538898,Kids & Baby
P936810,Milton Water Bottle,32.658188913472465,27.43287868731687,Home & Living
P654599,IKEA Dining Table,10.823856897036588,7.468461258955245,Home & Living
P973411,Dell Inspiron Laptop,10.80332889257669,9.073377971274464,Computing
P701301,IKEA Dining Table,4.572146447886145,3.519619673760518,Home & Living
P920311,Generic Product,3.405782558119271,2.8253998865712746,Others
P123682,Milton Water Bottle,3.9656372252073706,3.092263944549936,Home & Living
P102780,Zara Dress,15.862548900829482,11.262409719588932,Women Fashion
P502432,Johnson Baby Lotion,31.72323161943533,26.647215971169903,Kids & Baby
P349342,Pampers Diapers,31.72323161943533,25.060961081086955,Kids & Baby
P139810,Fortune Oil,6.343153378108166,5.074149466041807,Superstore
P660943,Yonex Racket,6.529771600470865,4.896862154797242,Health & Sports
P997843,Dell Inspiron Laptop,17.0942291684233,11.96596041789631,Computing
P765136,Luxury Chocolate Hamper,0.6065092226787743,0.4124262714215665,Soghaat
P318881,H&M Top,15.769239789648132,11.19522715953836,Women Fashion
P912645,Pampers Diapers,31.538479579296265,25.861553255022937,Kids & Baby
P147289,Zara Dress,9.704147562860388,6.404737391487856,Women Fashion
P147937,Nivea Face Wash,10.469282274547458,9.211475455822862,Beauty & Grooming
P846918,Cosco Football,4.478837336704795,3.627858242730884,Health & Sports
P723969,Milton Water Bottle,9.14429289577229,8.22986360619506,Home & Living
P948769,Generic Product,1.2111522631339215,1.0525267741256268,Others
P724734,Generic Product,5.186120399459427,3.318071993608802,Others
P375872,Haier AC,30.978624912208165,27.570976171865265,Appliances
P285804,Biba Kurti,20.434695348715625,12.87292497857903,Women Fashion
P414014,Cosco Football,15.862548900829482,13.800417543721649,Health & Sports
P497470,Generic Product,16.79564001264298,14.780163211125824,Others
P575883,H&M Top,10.271466958842996,8.011520286030702,Women Fashion
P917318,H&M Top,10.264002229948488,8.00592173935982,Women Fashion
P785193,Adidas T-Shirt,10.264002229948488,6.671601449466517,Men Fashion
P589695,HP Pavilion,30.792006689845465,23.0940050173841,Computing
P863002,Loreal Shampoo,2.7974071532168696,1.705690552395076,Beauty & Grooming
P854817,Levi's Jeans,3.7304982650303686,2.68543621979925,Men Fashion
P642212,HP Pavilion,7.670008939106961,6.442061035960396,Computing
P180374,Puma Sneakers,7.651347116870691,5.738510337653018,Men Fashion
P286786,JBL Speaker,7.212794294318347,4.90432688369175,Entertainment
P252423,Nivea Face Wash,15.228046944796302,10.202418216568796,Beauty & Grooming
P596142,Nivea Face Wash,15.116076011378684,13.30214689001324,Beauty & Grooming
P541340,Zara Dress,30.232152022757365,19.95322033501986,Women Fashion
P489854,Harry Potter,0.5598546670880994,0.4310880936578365,Books
P404687,Adidas T-Shirt,30.23028584053374,23.88153391575469,Men Fashion
P587286,Levi's Jeans,5.036825821569267,4.079474340848617,Men Fashion
P594912,Zara Dress,10.053123638678638,6.634277804993977,Women Fashion
P324294,Zara Dress,12.596730009482236,8.817711006637564,Women Fashion
P284951,Biba Kurti,10.053123638678638,6.432730124842261,Women Fashion
P377260,Haier AC,15.01903453575008,11.562865057592878,Appliances
P537345,Biba Kurti,14.929457789015984,13.137922854334064,Women Fashion
P787882,Fortune Oil,0.6531637782694493,0.5355942981809484,Superstore
P602715,Zara Dress,14.929457789015984,10.301325874421028,Women Fashion
P504355,Dell Inspiron Laptop,14.733508655535148,11.049664946095454,Computing
P528036,Adidas T-Shirt,5.596680488657366,4.700913021316407,Men Fashion
P778246,Adidas T-Shirt,7.462862712284364,4.775560310261487,Men Fashion
P753425,Asus Vivobook,5.969916933382766,4.417253323325104,Computing
P920632,Asus Vivobook,3.7304982650303686,2.34952341954639,Computing
P395976,Levi's Jeans,14.920126877897848,9.54738825607572,Men Fashion
P282392,Adidas T-Shirt,7.455397983389856,6.559630516048897,Men Fashion
P930623,H&M Top,7.418074338917316,5.117071657185228,Women Fashion
P563405,HP Pavilion,14.798825033362093,11.098185683909756,Computing
P975815,H&M Top,15.862548900829482,10.627907763555752,Women Fashion
P322129,Cosco Football,14.556221344290584,10.334917154446314,Health & Sports
P690503,Generic Product,14.910795966779713,11.032869306082812,Others
P167095,HP Pavilion,28.925824466218465,19.66956063702856,Computing
P866332,HP Pavilion,28.925824466218465,25.743983774934435,Computing
P669129,Loreal Shampoo,14.444250410872964,11.409838115255464,Beauty & Grooming
P205993,IKEA Dining Table,5.318619337336944,4.361267856616294,Home & Living
P996588,Festival Gift Pack,1.5022766900197333,0.946154387378888,Soghaat
P402840,Levi's Jeans,14.257632188510264,12.688172938439958,Men Fashion
P334698,Milton Water Bottle,14.182984899565184,10.211749127686932,Home & Living
P198352,Puma Sneakers,7.091492449782592,4.751299941354336,Men Fashion
P275179,Nike Air Max Shoes,14.089675788383834,12.398914693777774,Men Fashion
P773475,Cosco Football,9.33091111813499,7.464728894507991,Health & Sports
P266291,Nike Air Max Shoes,13.996366677202484,9.377565673725664,Men Fashion
P450226,Generic Product,9.33091111813499,6.998183338601242,Others
P573882,Cosco Football,13.996366677202484,12.316802675938186,Health & Sports
P988211,Levi's Jeans,13.996366677202484,9.23760200695364,Men Fashion
P706543,Puma Sneakers,9.33091111813499,6.251710449150443,Men Fashion
P557021,Nivea Face Wash,13.996366677202484,10.777202341445912,Beauty & Grooming
